state,county,admission_type,discharge_destination,inpatient_days,medicare_reimbursement,patient_safety_indicator_(psi),readmissions
FLORIDA,CLAY COUNTY,741.0,441.0,5.0,12680.0,0.0,16.0
FLORIDA,COLLIER COUNTY,787.0,410.0,5.0,11433.0,0.0,17.0
FLORIDA,COLUMBIA COUNTY,843.0,413.0,5.0,13060.0,0.0,18.0
FLORIDA,DESOTO COUNTY,754.0,388.0,5.0,11604.0,0.0,15.0
FLORIDA,DIXIE COUNTY,831.0,460.0,4.0,12080.0,0.0,
FLORIDA,DUVAL COUNTY,757.0,466.0,5.0,12480.0,0.0,16.0
FLORIDA,ESCAMBIA COUNTY,796.0,422.0,5.0,11961.0,0.0,16.0
FLORIDA,FLAGLER COUNTY,820.0,428.0,5.0,12582.0,0.0,14.0
FLORIDA,FRANKLIN COUNTY,770.0,385.0,4.0,14113.0,,15.0
FLORIDA,GADSDEN COUNTY,831.0,498.0,5.0,10546.0,0.0,
FLORIDA,GILCHRIST COUNTY,815.0,517.0,5.0,12349.0,0.0,
FLORIDA,GLADES COUNTY,698.0,505.0,4.0,12531.0,0.0,
FLORIDA,GULF COUNTY,730.0,430.0,4.0,11738.0,,16.0
FLORIDA,HAMILTON COUNTY,749.0,454.0,5.0,12043.0,,
FLORIDA,HARDEE COUNTY,646.0,353.0,5.0,11872.0,0.0,15.0
FLORIDA,HENDRY COUNTY,756.0,426.0,5.0,13161.0,0.0,16.0
FLORIDA,HERNANDO COUNTY,801.0,446.0,5.0,11323.0,0.0,16.0
FLORIDA,HIGHLANDS COUNTY,835.0,421.0,5.0,11873.0,0.0,16.0
FLORIDA,HILLSBOROUGH COUNTY,835.0,448.0,5.0,12784.0,0.0,17.0
FLORIDA,HOLMES COUNTY,581.0,445.0,5.0,12070.0,,15.0
FLORIDA,INDIAN RIVER COUNTY,788.0,366.0,5.0,11696.0,0.0,15.0
FLORIDA,JACKSON COUNTY,659.0,399.0,5.0,11551.0,0.0,17.0
FLORIDA,JEFFERSON COUNTY,782.0,448.0,5.0,12004.0,0.0,
FLORIDA,LAFAYETTE COUNTY,824.0,400.0,5.0,13876.0,,
FLORIDA,LAKE COUNTY,830.0,472.0,4.0,10596.0,0.0,16.0
FLORIDA,LEE COUNTY,483.0,423.0,5.0,11789.0,0.0,15.0
FLORIDA,LEON COUNTY,826.0,477.0,4.0,10894.0,0.0,16.0
FLORIDA,LEVY COUNTY,861.0,464.0,5.0,13243.0,0.0,
FLORIDA,LIBERTY COUNTY,852.0,470.0,4.0,10808.0,,
FLORIDA,MADISON COUNTY,594.0,424.0,5.0,12291.0,,17.0
FLORIDA,MANATEE COUNTY,763.0,435.0,5.0,12650.0,0.0,16.0
FLORIDA,MARION COUNTY,832.0,471.0,4.0,11149.0,0.0,17.0
FLORIDA,MARTIN COUNTY,825.0,394.0,4.0,10336.0,0.0,16.0
FLORIDA,MIAMI-DADE COUNTY,861.0,412.0,6.0,16897.0,0.0,17.0
FLORIDA,MONROE COUNTY,740.0,467.0,5.0,17470.0,0.0,15.0
FLORIDA,NASSAU COUNTY,649.0,522.0,4.0,11690.0,0.0,15.0
FLORIDA,OKALOOSA COUNTY,814.0,436.0,5.0,11007.0,0.0,16.0
FLORIDA,OKEECHOBEE COUNTY,815.0,451.0,5.0,11148.0,0.0,16.0
FLORIDA,ORANGE COUNTY,842.0,481.0,5.0,12313.0,0.0,18.0
FLORIDA,OSCEOLA COUNTY,846.0,506.0,5.0,12054.0,0.0,17.0
FLORIDA,PALM BEACH COUNTY,757.0,402.0,5.0,12124.0,0.0,17.0
FLORIDA,PASCO COUNTY,842.0,437.0,4.0,11242.0,0.0,16.0
FLORIDA,PINELLAS COUNTY,861.0,395.0,5.0,11294.0,0.0,16.0
FLORIDA,POLK COUNTY,864.0,440.0,5.0,11159.0,0.0,18.0
FLORIDA,PUTNAM COUNTY,781.0,426.0,5.0,11524.0,0.0,15.0
FLORIDA,SANTA ROSA COUNTY,780.0,446.0,4.0,11315.0,0.0,15.0
FLORIDA,SARASOTA COUNTY,769.0,414.0,4.0,11464.0,0.0,16.0
FLORIDA,SEMINOLE COUNTY,830.0,480.0,5.0,12455.0,0.0,16.0
FLORIDA,ST. JOHNS COUNTY,733.0,471.0,5.0,12745.0,0.0,17.0
FLORIDA,ST. LUCIE COUNTY,782.0,382.0,5.0,11425.0,0.0,20.0
FLORIDA,SUMTER COUNTY,784.0,489.0,5.0,11710.0,0.0,15.0
FLORIDA,SUWANNEE COUNTY,824.0,416.0,5.0,12944.0,0.0,
FLORIDA,TAYLOR COUNTY,717.0,481.0,4.0,12133.0,,15.0
FLORIDA,UNION COUNTY,863.0,398.0,6.0,14088.0,0.0,
FLORIDA,VOLUSIA COUNTY,840.0,427.0,5.0,11691.0,0.0,15.0
FLORIDA,WAKULLA COUNTY,819.0,521.0,4.0,10518.0,0.0,
FLORIDA,WALTON COUNTY,785.0,460.0,4.0,11834.0,0.0,16.0
FLORIDA,WASHINGTON COUNTY,727.0,396.0,5.0,11274.0,0.0,15.0
GEORGIA,APPLING COUNTY,663.0,442.0,5.0,12091.0,0.0,15.0
GEORGIA,ATKINSON COUNTY,859.0,615.0,4.0,9513.0,,
GEORGIA,BACON COUNTY,518.0,414.0,4.0,11730.0,,16.0
GEORGIA,BAKER COUNTY,718.0,392.0,6.0,14276.0,,
GEORGIA,BALDWIN COUNTY,773.0,420.0,6.0,12571.0,0.0,15.0
GEORGIA,BANKS COUNTY,827.0,499.0,5.0,13951.0,,
GEORGIA,BARROW COUNTY,850.0,503.0,5.0,14343.0,0.0,15.0
GEORGIA,BARTOW COUNTY,848.0,513.0,5.0,12219.0,0.0,17.0
GEORGIA,BEN HILL COUNTY,580.0,535.0,5.0,14778.0,,15.0
GEORGIA,BERRIEN COUNTY,655.0,431.0,5.0,11644.0,0.0,
GEORGIA,BIBB COUNTY,763.0,448.0,6.0,13286.0,0.0,15.0
GEORGIA,BLECKLEY COUNTY,568.0,445.0,5.0,11969.0,,15.0
GEORGIA,BRANTLEY COUNTY,821.0,522.0,5.0,12143.0,0.0,
GEORGIA,BROOKS COUNTY,557.0,423.0,5.0,12371.0,,
GEORGIA,BRYAN COUNTY,788.0,559.0,5.0,10546.0,0.0,
GEORGIA,BULLOCH COUNTY,624.0,465.0,5.0,12036.0,0.0,16.0
GEORGIA,BURKE COUNTY,691.0,528.0,6.0,17101.0,,15.0
GEORGIA,BUTTS COUNTY,787.0,503.0,5.0,12730.0,0.0,
GEORGIA,CALHOUN COUNTY,637.0,331.0,6.0,13297.0,,
GEORGIA,CAMDEN COUNTY,705.0,538.0,5.0,15196.0,0.0,14.0
GEORGIA,CANDLER COUNTY,457.0,357.0,6.0,11925.0,,15.0
GEORGIA,CARROLL COUNTY,829.0,486.0,6.0,13273.0,0.0,15.0
GEORGIA,CATOOSA COUNTY,687.0,492.0,4.0,11760.0,0.0,
GEORGIA,CHARLTON COUNTY,762.0,492.0,5.0,15223.0,,
GEORGIA,CHATHAM COUNTY,800.0,492.0,5.0,12240.0,0.0,16.0
GEORGIA,CHATTAHOOCHEE COUNTY,841.0,387.0,7.0,14524.0,,
GEORGIA,CHATTOOGA COUNTY,798.0,449.0,5.0,12315.0,0.0,16.0
GEORGIA,CHEROKEE COUNTY,823.0,482.0,5.0,15995.0,0.0,16.0
GEORGIA,CLARKE COUNTY,864.0,513.0,4.0,12699.0,0.0,16.0
GEORGIA,CLAY COUNTY,500.0,622.0,5.0,12831.0,,
GEORGIA,CLAYTON COUNTY,844.0,526.0,6.0,15452.0,0.0,17.0
GEORGIA,CLINCH COUNTY,556.0,417.0,6.0,13639.0,,15.0
GEORGIA,COBB COUNTY,815.0,536.0,5.0,14859.0,0.0,15.0
GEORGIA,COFFEE COUNTY,748.0,521.0,4.0,10382.0,0.0,18.0
GEORGIA,COLQUITT COUNTY,732.0,491.0,6.0,12475.0,0.0,13.0
GEORGIA,COLUMBIA COUNTY,710.0,494.0,6.0,14887.0,0.0,
GEORGIA,COOK COUNTY,615.0,478.0,5.0,11438.0,0.0,15.0
GEORGIA,COWETA COUNTY,811.0,570.0,5.0,12215.0,0.0,15.0
GEORGIA,CRAWFORD COUNTY,746.0,505.0,5.0,12724.0,0.0,
GEORGIA,CRISP COUNTY,754.0,531.0,5.0,11860.0,0.0,16.0
GEORGIA,DADE COUNTY,710.0,489.0,4.0,11273.0,,
GEORGIA,DAWSON COUNTY,827.0,433.0,6.0,14621.0,,
GEORGIA,DECATUR COUNTY,723.0,449.0,5.0,12626.0,0.0,15.0
GEORGIA,DEKALB COUNTY,762.0,512.0,6.0,16434.0,0.0,16.0
GEORGIA,DODGE COUNTY,712.0,419.0,6.0,12978.0,0.0,15.0
GEORGIA,DOOLY COUNTY,762.0,380.0,5.0,11878.0,,
GEORGIA,DOUGHERTY COUNTY,849.0,484.0,6.0,15266.0,0.0,17.0
GEORGIA,DOUGLAS COUNTY,836.0,520.0,5.0,14225.0,0.0,16.0
GEORGIA,EARLY COUNTY,335.0,490.0,5.0,10213.0,,16.0
GEORGIA,ECHOLS COUNTY,442.0,287.0,6.0,14514.0,,
GEORGIA,EFFINGHAM COUNTY,675.0,493.0,5.0,12195.0,0.0,15.0
GEORGIA,ELBERT COUNTY,731.0,452.0,5.0,12761.0,,
GEORGIA,EMANUEL COUNTY,581.0,481.0,4.0,12343.0,0.0,15.0
GEORGIA,EVANS COUNTY,768.0,476.0,5.0,11113.0,,14.0
GEORGIA,FANNIN COUNTY,724.0,473.0,5.0,14449.0,,15.0
GEORGIA,FAYETTE COUNTY,841.0,464.0,5.0,12578.0,0.0,16.0
GEORGIA,FLOYD COUNTY,819.0,465.0,5.0,12337.0,0.0,16.0
GEORGIA,FORSYTH COUNTY,814.0,413.0,6.0,13751.0,0.0,14.0
GEORGIA,FRANKLIN COUNTY,812.0,405.0,5.0,13371.0,0.0,15.0
GEORGIA,FULTON COUNTY,803.0,486.0,6.0,16372.0,0.0,16.0
GEORGIA,GILMER COUNTY,755.0,469.0,5.0,14800.0,0.0,
GEORGIA,GLASCOCK COUNTY,698.0,446.0,5.0,16205.0,,
GEORGIA,GLYNN COUNTY,829.0,492.0,6.0,14034.0,0.0,15.0
GEORGIA,GORDON COUNTY,809.0,490.0,5.0,12449.0,0.0,14.0
GEORGIA,GRADY COUNTY,643.0,486.0,5.0,13078.0,0.0,15.0
GEORGIA,GREENE COUNTY,739.0,536.0,4.0,12806.0,0.0,16.0
GEORGIA,GWINNETT COUNTY,786.0,479.0,6.0,14610.0,0.0,15.0
GEORGIA,HABERSHAM COUNTY,795.0,471.0,5.0,14556.0,0.0,15.0
GEORGIA,HALL COUNTY,814.0,483.0,5.0,14581.0,0.0,16.0
GEORGIA,HANCOCK COUNTY,740.0,626.0,5.0,13799.0,,
GEORGIA,HARALSON COUNTY,813.0,432.0,6.0,12694.0,,15.0
GEORGIA,HARRIS COUNTY,707.0,517.0,5.0,12351.0,0.0,
GEORGIA,HART COUNTY,744.0,459.0,5.0,13183.0,0.0,
GEORGIA,HEARD COUNTY,853.0,510.0,5.0,12564.0,,
GEORGIA,HENRY COUNTY,828.0,534.0,5.0,13931.0,0.0,15.0
GEORGIA,HOUSTON COUNTY,757.0,447.0,5.0,12229.0,0.0,15.0
GEORGIA,IRWIN COUNTY,723.0,431.0,6.0,13919.0,,16.0
GEORGIA,JACKSON COUNTY,839.0,501.0,5.0,13356.0,0.0,
GEORGIA,JASPER COUNTY,735.0,526.0,5.0,13188.0,,
GEORGIA,JEFF DAVIS COUNTY,507.0,512.0,4.0,11739.0,,15.0
GEORGIA,JEFFERSON COUNTY,728.0,431.0,7.0,14551.0,,15.0
GEORGIA,JENKINS COUNTY,531.0,354.0,5.0,13270.0,,15.0
GEORGIA,JOHNSON COUNTY,799.0,458.0,5.0,11031.0,,
GEORGIA,JONES COUNTY,766.0,510.0,6.0,14476.0,0.0,
GEORGIA,LAMAR COUNTY,786.0,501.0,5.0,13303.0,0.0,
GEORGIA,LANIER COUNTY,444.0,429.0,5.0,11435.0,,15.0
GEORGIA,LAURENS COUNTY,811.0,476.0,5.0,11095.0,0.0,15.0
GEORGIA,LEE COUNTY,827.0,480.0,5.0,14643.0,0.0,
GEORGIA,LIBERTY COUNTY,766.0,526.0,5.0,12349.0,0.0,15.0
GEORGIA,LINCOLN COUNTY,643.0,526.0,6.0,14547.0,,
GEORGIA,LONG COUNTY,754.0,506.0,5.0,11877.0,,
GEORGIA,LOWNDES COUNTY,502.0,481.0,5.0,12058.0,0.0,15.0
GEORGIA,LUMPKIN COUNTY,809.0,493.0,5.0,14561.0,0.0,
GEORGIA,MACON COUNTY,716.0,481.0,5.0,11314.0,,
GEORGIA,MADISON COUNTY,862.0,532.0,4.0,12950.0,0.0,
GEORGIA,MARION COUNTY,859.0,459.0,5.0,11593.0,,
GEORGIA,MCDUFFIE COUNTY,696.0,508.0,5.0,15654.0,0.0,15.0
GEORGIA,MCINTOSH COUNTY,807.0,527.0,6.0,13751.0,0.0,
GEORGIA,MERIWETHER COUNTY,831.0,498.0,5.0,13239.0,,
GEORGIA,MILLER COUNTY,250.0,331.0,6.0,14966.0,,15.0
GEORGIA,MITCHELL COUNTY,740.0,407.0,6.0,14054.0,,15.0
GEORGIA,MONROE COUNTY,722.0,492.0,6.0,12925.0,0.0,15.0
GEORGIA,MONTGOMERY COUNTY,721.0,623.0,5.0,11928.0,,
GEORGIA,MORGAN COUNTY,689.0,494.0,5.0,12783.0,,15.0
GEORGIA,MURRAY COUNTY,815.0,432.0,5.0,12658.0,0.0,14.0
GEORGIA,MUSCOGEE COUNTY,779.0,436.0,6.0,12231.0,0.0,14.0
GEORGIA,NEWTON COUNTY,830.0,525.0,5.0,13450.0,0.0,17.0
GEORGIA,OCONEE COUNTY,820.0,456.0,5.0,13413.0,0.0,
GEORGIA,OGLETHORPE COUNTY,822.0,505.0,4.0,13804.0,0.0,
GEORGIA,PAULDING COUNTY,862.0,511.0,5.0,12098.0,0.0,16.0
GEORGIA,PEACH COUNTY,762.0,502.0,5.0,11091.0,0.0,16.0
GEORGIA,PICKENS COUNTY,807.0,471.0,5.0,13868.0,0.0,16.0
GEORGIA,PIERCE COUNTY,808.0,452.0,5.0,11437.0,0.0,
GEORGIA,PIKE COUNTY,750.0,494.0,5.0,12979.0,,
GEORGIA,POLK COUNTY,777.0,455.0,5.0,11897.0,0.0,17.0
GEORGIA,PULASKI COUNTY,700.0,444.0,5.0,13532.0,,16.0
GEORGIA,PUTNAM COUNTY,636.0,531.0,5.0,14636.0,,16.0
GEORGIA,QUITMAN COUNTY,597.0,700.0,5.0,10866.0,,
GEORGIA,RABUN COUNTY,678.0,489.0,5.0,13297.0,0.0,15.0
GEORGIA,RANDOLPH COUNTY,826.0,493.0,6.0,13509.0,,
GEORGIA,RICHMOND COUNTY,770.0,462.0,6.0,15480.0,0.0,16.0
GEORGIA,ROCKDALE COUNTY,854.0,522.0,5.0,14072.0,0.0,15.0
GEORGIA,SCHLEY COUNTY,783.0,354.0,7.0,12250.0,,
GEORGIA,SCREVEN COUNTY,550.0,457.0,6.0,13625.0,,16.0
GEORGIA,SEMINOLE COUNTY,236.0,469.0,6.0,12342.0,,15.0
GEORGIA,SPALDING COUNTY,819.0,483.0,5.0,13335.0,0.0,16.0
GEORGIA,STEPHENS COUNTY,792.0,450.0,5.0,15137.0,,14.0
GEORGIA,STEWART COUNTY,773.0,293.0,7.0,15639.0,,
GEORGIA,SUMTER COUNTY,736.0,479.0,5.0,13870.0,0.0,15.0
GEORGIA,TALBOT COUNTY,816.0,391.0,5.0,11315.0,,
GEORGIA,TALIAFERRO COUNTY,824.0,500.0,5.0,11879.0,,
GEORGIA,TATTNALL COUNTY,659.0,488.0,5.0,11928.0,,15.0
GEORGIA,TAYLOR COUNTY,791.0,433.0,6.0,12833.0,,
GEORGIA,TELFAIR COUNTY,714.0,486.0,5.0,11823.0,,
GEORGIA,TERRELL COUNTY,903.0,489.0,6.0,13459.0,,
GEORGIA,THOMAS COUNTY,718.0,453.0,5.0,12813.0,0.0,14.0
GEORGIA,TIFT COUNTY,845.0,427.0,5.0,11289.0,0.0,17.0
GEORGIA,TOOMBS COUNTY,708.0,541.0,4.0,10926.0,0.0,16.0
GEORGIA,TOWNS COUNTY,726.0,459.0,5.0,12206.0,,16.0
GEORGIA,TREUTLEN COUNTY,699.0,548.0,5.0,45479.0,,
GEORGIA,TROUP COUNTY,824.0,503.0,4.0,12728.0,0.0,16.0
GEORGIA,TURNER COUNTY,871.0,437.0,5.0,11828.0,,
GEORGIA,TWIGGS COUNTY,833.0,478.0,6.0,13529.0,,
GEORGIA,UNION COUNTY,745.0,485.0,5.0,15258.0,0.0,15.0
GEORGIA,UPSON COUNTY,692.0,387.0,6.0,14336.0,0.0,16.0
GEORGIA,WALKER COUNTY,732.0,498.0,4.0,11489.0,0.0,
GEORGIA,WALTON COUNTY,834.0,506.0,5.0,13228.0,0.0,16.0
GEORGIA,WARE COUNTY,824.0,383.0,4.0,10474.0,0.0,15.0
GEORGIA,WARREN COUNTY,776.0,477.0,5.0,16461.0,,
GEORGIA,WASHINGTON COUNTY,422.0,512.0,5.0,13153.0,,15.0
GEORGIA,WAYNE COUNTY,800.0,457.0,5.0,11487.0,,16.0
GEORGIA,WEBSTER COUNTY,921.0,462.0,6.0,13318.0,,
GEORGIA,WHEELER COUNTY,696.0,443.0,5.0,12079.0,,
GEORGIA,WHITE COUNTY,817.0,499.0,6.0,15213.0,0.0,
GEORGIA,WHITFIELD COUNTY,811.0,457.0,5.0,13316.0,0.0,16.0
GEORGIA,WILCOX COUNTY,730.0,415.0,6.0,11947.0,,
GEORGIA,WILKES COUNTY,721.0,411.0,5.0,12833.0,,15.0
GEORGIA,WILKINSON COUNTY,795.0,505.0,5.0,13024.0,,
GEORGIA,WORTH COUNTY,757.0,457.0,5.0,13225.0,0.0,16.0
HAWAII,HAWAII COUNTY,414.0,678.0,6.0,22123.0,0.0,14.0
HAWAII,HONOLULU COUNTY,841.0,555.0,5.0,17579.0,0.0,13.0
HAWAII,KAUAI COUNTY,765.0,666.0,5.0,18815.0,0.0,15.0
HAWAII,MAUI COUNTY,810.0,563.0,7.0,25989.0,0.0,13.0
IDAHO,ADA COUNTY,655.0,546.0,5.0,14530.0,0.0,12.0
IDAHO,ADAMS COUNTY,581.0,586.0,4.0,21736.0,,
IDAHO,BANNOCK COUNTY,775.0,429.0,4.0,16482.0,0.0,15.0
IDAHO,BEAR LAKE COUNTY,214.0,597.0,4.0,14985.0,,15.0
IDAHO,BENEWAH COUNTY,397.0,675.0,5.0,16622.0,,15.0
IDAHO,BINGHAM COUNTY,727.0,485.0,5.0,16455.0,0.0,14.0
IDAHO,BLAINE COUNTY,594.0,630.0,4.0,16213.0,0.0,14.0
IDAHO,BOISE COUNTY,669.0,655.0,4.0,14832.0,,
IDAHO,BONNER COUNTY,636.0,501.0,5.0,16473.0,0.0,15.0
IDAHO,BONNEVILLE COUNTY,711.0,449.0,5.0,13723.0,0.0,14.0
IDAHO,BOUNDARY COUNTY,345.0,478.0,5.0,16972.0,,15.0
IDAHO,BUTTE COUNTY,649.0,522.0,4.0,16592.0,,15.0
IDAHO,CAMAS COUNTY,529.0,588.0,7.0,17873.0,,
IDAHO,CANYON COUNTY,700.0,532.0,5.0,13566.0,0.0,14.0
IDAHO,CARIBOU COUNTY,398.0,517.0,4.0,16974.0,,15.0
IDAHO,CASSIA COUNTY,260.0,552.0,4.0,12167.0,,14.0
IDAHO,CLEARWATER COUNTY,666.0,560.0,4.0,14705.0,0.0,15.0
IDAHO,CUSTER COUNTY,671.0,610.0,4.0,15241.0,,
IDAHO,ELMORE COUNTY,486.0,495.0,4.0,14221.0,,16.0
IDAHO,FRANKLIN COUNTY,305.0,416.0,4.0,11552.0,,16.0
IDAHO,FREMONT COUNTY,685.0,488.0,4.0,14833.0,,
IDAHO,GEM COUNTY,475.0,590.0,5.0,17660.0,,15.0
IDAHO,GOODING COUNTY,321.0,608.0,4.0,15245.0,,16.0
IDAHO,IDAHO COUNTY,398.0,616.0,3.0,12743.0,0.0,15.0
IDAHO,JEFFERSON COUNTY,684.0,507.0,4.0,14765.0,,
IDAHO,JEROME COUNTY,569.0,508.0,5.0,13112.0,,15.0
IDAHO,KOOTENAI COUNTY,602.0,492.0,5.0,14522.0,0.0,13.0
IDAHO,LATAH COUNTY,651.0,566.0,4.0,16720.0,0.0,16.0
IDAHO,LEMHI COUNTY,601.0,654.0,3.0,15073.0,,15.0
IDAHO,LEWIS COUNTY,592.0,606.0,4.0,13597.0,,
IDAHO,LINCOLN COUNTY,422.0,506.0,5.0,15540.0,,
IDAHO,MADISON COUNTY,669.0,460.0,4.0,13004.0,,14.0
IDAHO,MINIDOKA COUNTY,275.0,510.0,5.0,14601.0,,15.0
IDAHO,NEZ PERCE COUNTY,454.0,484.0,5.0,15411.0,0.0,14.0
IDAHO,ONEIDA COUNTY,642.0,464.0,4.0,15253.0,,15.0
IDAHO,OWYHEE COUNTY,646.0,506.0,5.0,14364.0,,
IDAHO,PAYETTE COUNTY,615.0,519.0,5.0,16680.0,,
IDAHO,POWER COUNTY,640.0,500.0,4.0,13927.0,,15.0
IDAHO,SHOSHONE COUNTY,636.0,446.0,4.0,13191.0,0.0,14.0
IDAHO,TETON COUNTY,631.0,673.0,4.0,20748.0,,15.0
IDAHO,TWIN FALLS COUNTY,583.0,479.0,5.0,13861.0,0.0,14.0
IDAHO,VALLEY COUNTY,541.0,626.0,4.0,19317.0,,15.0
IDAHO,WASHINGTON COUNTY,333.0,559.0,4.0,17060.0,,15.0
ILLINOIS,ADAMS COUNTY,815.0,478.0,5.0,13127.0,0.0,16.0
ILLINOIS,ALEXANDER COUNTY,803.0,571.0,5.0,11384.0,,
ILLINOIS,BOND COUNTY,707.0,441.0,4.0,11735.0,,16.0
ILLINOIS,BOONE COUNTY,801.0,506.0,5.0,13573.0,0.0,
ILLINOIS,BROWN COUNTY,738.0,504.0,5.0,11634.0,,
ILLINOIS,BUREAU COUNTY,739.0,471.0,4.0,11807.0,0.0,15.0
ILLINOIS,CALHOUN COUNTY,562.0,552.0,4.0,12618.0,,
ILLINOIS,CARROLL COUNTY,573.0,510.0,4.0,12669.0,,
ILLINOIS,CASS COUNTY,774.0,575.0,5.0,12023.0,,
ILLINOIS,CHAMPAIGN COUNTY,860.0,568.0,5.0,11665.0,0.0,18.0
ILLINOIS,CHRISTIAN COUNTY,530.0,544.0,5.0,11056.0,0.0,15.0
ILLINOIS,CLARK COUNTY,833.0,461.0,5.0,11753.0,0.0,
ILLINOIS,CLAY COUNTY,702.0,571.0,4.0,13256.0,0.0,16.0
ILLINOIS,CLINTON COUNTY,750.0,467.0,4.0,11476.0,0.0,14.0
ILLINOIS,COLES COUNTY,868.0,499.0,4.0,10052.0,0.0,16.0
ILLINOIS,COOK COUNTY,832.0,451.0,5.0,15663.0,1.0,16.0
ILLINOIS,CRAWFORD COUNTY,710.0,528.0,4.0,11041.0,0.0,14.0
ILLINOIS,CUMBERLAND COUNTY,847.0,455.0,4.0,10445.0,,
ILLINOIS,DE WITT COUNTY,725.0,570.0,5.0,12438.0,0.0,15.0
ILLINOIS,DEKALB COUNTY,828.0,492.0,4.0,12140.0,0.0,15.0
ILLINOIS,DOUGLAS COUNTY,874.0,478.0,5.0,10656.0,0.0,
ILLINOIS,DUPAGE COUNTY,819.0,437.0,5.0,12849.0,0.0,16.0
ILLINOIS,EDGAR COUNTY,565.0,510.0,4.0,11192.0,0.0,16.0
ILLINOIS,EDWARDS COUNTY,698.0,589.0,4.0,13483.0,,
ILLINOIS,EFFINGHAM COUNTY,785.0,485.0,4.0,11720.0,0.0,17.0
ILLINOIS,FAYETTE COUNTY,520.0,545.0,5.0,12656.0,0.0,16.0
ILLINOIS,FORD COUNTY,525.0,537.0,4.0,13601.0,0.0,15.0
ILLINOIS,FRANKLIN COUNTY,647.0,527.0,5.0,12157.0,0.0,15.0
ILLINOIS,FULTON COUNTY,766.0,435.0,4.0,13065.0,0.0,15.0
ILLINOIS,GALLATIN COUNTY,586.0,574.0,4.0,15064.0,,
ILLINOIS,GREENE COUNTY,532.0,532.0,4.0,13296.0,,16.0
ILLINOIS,GRUNDY COUNTY,788.0,456.0,4.0,13147.0,0.0,16.0
ILLINOIS,HAMILTON COUNTY,572.0,597.0,4.0,8841.0,,16.0
ILLINOIS,HANCOCK COUNTY,613.0,532.0,5.0,13527.0,0.0,15.0
ILLINOIS,HARDIN COUNTY,310.0,523.0,5.0,12374.0,,16.0
ILLINOIS,HENDERSON COUNTY,744.0,538.0,4.0,13183.0,,
ILLINOIS,HENRY COUNTY,741.0,482.0,4.0,12691.0,0.0,15.0
ILLINOIS,IROQUOIS COUNTY,590.0,489.0,4.0,13664.0,0.0,15.0
ILLINOIS,JACKSON COUNTY,562.0,507.0,5.0,12696.0,0.0,16.0
ILLINOIS,JASPER COUNTY,816.0,494.0,4.0,10979.0,,
ILLINOIS,JEFFERSON COUNTY,775.0,544.0,4.0,10360.0,0.0,16.0
ILLINOIS,JERSEY COUNTY,647.0,526.0,4.0,11110.0,0.0,15.0
ILLINOIS,JO DAVIESS COUNTY,634.0,583.0,4.0,10909.0,,15.0
ILLINOIS,JOHNSON COUNTY,647.0,570.0,4.0,10428.0,,
ILLINOIS,KANE COUNTY,821.0,475.0,4.0,12332.0,0.0,16.0
ILLINOIS,KANKAKEE COUNTY,519.0,486.0,4.0,12693.0,0.0,15.0
ILLINOIS,KENDALL COUNTY,800.0,468.0,5.0,13614.0,0.0,
ILLINOIS,KNOX COUNTY,830.0,379.0,5.0,15392.0,0.0,16.0
ILLINOIS,LAKE COUNTY,826.0,440.0,5.0,13075.0,0.0,16.0
ILLINOIS,LASALLE COUNTY,713.0,457.0,4.0,12270.0,0.0,15.0
ILLINOIS,LAWRENCE COUNTY,770.0,414.0,4.0,11798.0,0.0,15.0
ILLINOIS,LEE COUNTY,807.0,515.0,4.0,12284.0,0.0,15.0
ILLINOIS,LIVINGSTON COUNTY,739.0,484.0,4.0,12827.0,0.0,16.0
ILLINOIS,LOGAN COUNTY,737.0,515.0,5.0,11753.0,,14.0
ILLINOIS,MACON COUNTY,809.0,502.0,5.0,11117.0,0.0,16.0
ILLINOIS,MACOUPIN COUNTY,753.0,530.0,4.0,10986.0,0.0,15.0
ILLINOIS,MADISON COUNTY,782.0,485.0,5.0,11855.0,0.0,16.0
ILLINOIS,MARION COUNTY,771.0,515.0,4.0,11549.0,0.0,16.0
ILLINOIS,MARSHALL COUNTY,808.0,432.0,5.0,13172.0,0.0,
ILLINOIS,MASON COUNTY,721.0,464.0,5.0,14409.0,,15.0
ILLINOIS,MASSAC COUNTY,655.0,540.0,4.0,11718.0,0.0,15.0
ILLINOIS,MCDONOUGH COUNTY,705.0,457.0,4.0,14332.0,0.0,17.0
ILLINOIS,MCHENRY COUNTY,824.0,463.0,4.0,12077.0,0.0,16.0
ILLINOIS,MCLEAN COUNTY,806.0,518.0,5.0,11183.0,0.0,16.0
ILLINOIS,MENARD COUNTY,810.0,566.0,6.0,12510.0,0.0,
ILLINOIS,MERCER COUNTY,669.0,469.0,4.0,12225.0,,15.0
ILLINOIS,MONROE COUNTY,829.0,497.0,5.0,11083.0,0.0,
ILLINOIS,MONTGOMERY COUNTY,572.0,526.0,5.0,11007.0,0.0,15.0
ILLINOIS,MORGAN COUNTY,775.0,524.0,5.0,11013.0,0.0,16.0
ILLINOIS,MOULTRIE COUNTY,832.0,421.0,5.0,11492.0,0.0,
ILLINOIS,OGLE COUNTY,803.0,541.0,4.0,11562.0,0.0,15.0
ILLINOIS,PEORIA COUNTY,855.0,467.0,5.0,12867.0,0.0,16.0
